 Format                 IAGA-2002                                    |
 Source of Data         WDC for Geomagnetism, Kyoto, Japan           |
 Station Name           Equatorial Dst index                         |
 IAGA CODE              Dst                                          |
 Geodetic Latitude                                                   |
 Geodetic Longitude                                                  |
 Elevation                                                           |
 Reported               Dst                                          |
 Sensor Orientation                                                  |
 Digital Sampling                                                    |
 Data Interval Type     1-hour                                       |
 Data Type              Quicklook                                    |
 # Converted to IAGA2002 format by the International Service of      |
 #  Geomagnetic indices (ISGI, http://isgi.unistra.fr)               |
 # The values in the raw of 00:00:00.000 are the mean values         |
 #  between 00:00UT and 01:00UT, etc.                                |
 # Missing values are indicated by value 9999                        |
 # Dst: Disturbed Storm Time, unit 1 nT                              |
 #                                                                   |
 # DOI citation:  http://dx.doi.org/10.17593/14515-74000             |
 #                                                                   |
 # For more information on Dst index, please visit                   |
 #  World Data Center for Geomagnetism (Kyoto) website :             |
 #  http://wdc.kugi.kyoto-u.ac.jp/                                   |
DATE       TIME         DOY    Dst                                   |
2017-05-22 11:00:00.000 142    -10
2017-05-22 12:00:00.000 142    -11
2017-05-22 13:00:00.000 142    -12
2017-05-22 14:00:00.000 142    -11
2017-05-22 15:00:00.000 142    -10
2017-05-22 16:00:00.000 142    -12
2017-05-22 17:00:00.000 142    -14
2017-05-22 18:00:00.000 142    -16
2017-05-22 19:00:00.000 142    -15
2017-05-22 20:00:00.000 142    -19
2017-05-22 21:00:00.000 142    -21
2017-05-22 22:00:00.000 142    -24
2017-05-22 23:00:00.000 142    -18
2017-05-23 00:00:00.000 143    -11
2017-05-23 01:00:00.000 143     -8
2017-05-23 02:00:00.000 143    -12
2017-05-23 03:00:00.000 143    -16
2017-05-23 04:00:00.000 143    -18
2017-05-23 05:00:00.000 143    -17
2017-05-23 06:00:00.000 143    -12
2017-05-23 07:00:00.000 143    -10
2017-05-23 08:00:00.000 143     -7
2017-05-23 09:00:00.000 143    -10
2017-05-23 10:00:00.000 143     -7
2017-05-23 11:00:00.000 143    -10
2017-05-23 12:00:00.000 143    -12
2017-05-23 13:00:00.000 143    -12
2017-05-23 14:00:00.000 143    -13
2017-05-23 15:00:00.000 143    -11
2017-05-23 16:00:00.000 143     -7
2017-05-23 17:00:00.000 143     -8
2017-05-23 18:00:00.000 143    -10
2017-05-23 19:00:00.000 143    -11
2017-05-23 20:00:00.000 143    -13
2017-05-23 21:00:00.000 143    -15
2017-05-23 22:00:00.000 143    -16
2017-05-23 23:00:00.000 143    -14
2017-05-24 00:00:00.000 144    -11
2017-05-24 01:00:00.000 144     -8
2017-05-24 02:00:00.000 144     -7
2017-05-24 03:00:00.000 144     -8
2017-05-24 04:00:00.000 144    -11
2017-05-24 05:00:00.000 144     -9
2017-05-24 06:00:00.000 144     -4
2017-05-24 07:00:00.000 144     -2
2017-05-24 08:00:00.000 144     -3
2017-05-24 09:00:00.000 144     -4
2017-05-24 10:00:00.000 144     -3
2017-05-24 11:00:00.000 144     -3
2017-05-24 12:00:00.000 144     -4
2017-05-24 13:00:00.000 144     -6
2017-05-24 14:00:00.000 144     -7
2017-05-24 15:00:00.000 144     -6
